tag	published_at	asset_name	size_bytes	download_count	content_type
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-arm64.dmg.blockmap	142700	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-arm64.zip	131507469	0	application/zip
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-arm64.zip.blockmap	138400	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-x64.dmg	141161603	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-x64.dmg.blockmap	147884	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-x64.zip	136754947	0	application/zip
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-x64.zip.blockmap	143906	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-1.0.288-x86_64.AppImage	142039682	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-Setup-1.0.288.exe	116699957	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	ArchDisc-Setup-1.0.288.exe.blockmap	121237	0	application/octet-stream
v1.0.288	2026-05-23T15:36:04Z	latest-linux.yml	388	0	text/yaml
v1.0.288	2026-05-23T15:36:04Z	latest-mac.yml	818	0	text/yaml
v1.0.288	2026-05-23T15:36:04Z	latest.yml	351	0	text/yaml
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-arm64.dmg	135865399	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-arm64.dmg.blockmap	143916	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-arm64.zip	131512577	0	application/zip
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-arm64.zip.blockmap	137673	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-x64.dmg	141157629	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-x64.dmg.blockmap	149941	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-x64.zip	136760055	0	application/zip
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-x64.zip.blockmap	143427	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-1.0.289-x86_64.AppImage	142043469	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-Setup-1.0.289.exe	116709302	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	ArchDisc-Setup-1.0.289.exe.blockmap	121273	0	application/octet-stream
v1.0.289	2026-05-23T16:06:56Z	latest-linux.yml	388	0	text/yaml
v1.0.289	2026-05-23T16:06:56Z	latest-mac.yml	818	0	text/yaml
v1.0.289	2026-05-23T16:06:56Z	latest.yml	351	0	text/yaml
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-arm64.dmg	135865439	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-arm64.dmg.blockmap	143895	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-arm64.zip	131512574	0	application/zip
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-arm64.zip.blockmap	137543	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-x64.dmg	141157432	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-x64.dmg.blockmap	149962	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-x64.zip	136760052	0	application/zip
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-x64.zip.blockmap	143311	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-1.0.290-x86_64.AppImage	142043471	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-Setup-1.0.290.exe	116709280	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	ArchDisc-Setup-1.0.290.exe.blockmap	121368	0	application/octet-stream
v1.0.290	2026-05-23T16:18:57Z	latest-linux.yml	388	0	text/yaml
v1.0.290	2026-05-23T16:18:57Z	latest-mac.yml	818	0	text/yaml
v1.0.290	2026-05-23T16:18:57Z	latest.yml	351	0	text/yaml
v1.0.291	2026-05-23T17:06:10Z	ArchDisc-1.0.291-x86_64.AppImage	142055260	0	application/octet-stream
v1.0.291	2026-05-23T17:06:10Z	ArchDisc-Setup-1.0.291.exe	116710360	0	application/octet-stream
v1.0.291	2026-05-23T17:06:10Z	ArchDisc-Setup-1.0.291.exe.blockmap	121347	0	application/octet-stream
v1.0.291	2026-05-23T17:06:10Z	latest-linux.yml	388	0	text/yaml
v1.0.291	2026-05-23T17:06:10Z	latest.yml	351	0	text/yaml
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-arm64.dmg	135878931	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-arm64.dmg.blockmap	143441	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-arm64.zip	131517599	0	application/zip
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-arm64.zip.blockmap	137865	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-x64.dmg	141173036	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-x64.dmg.blockmap	148377	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-x64.zip	136765077	0	application/zip
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-x64.zip.blockmap	143555	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-1.0.292-x86_64.AppImage	142055260	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-Setup-1.0.292.exe	116710310	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	ArchDisc-Setup-1.0.292.exe.blockmap	121396	0	application/octet-stream
v1.0.292	2026-05-23T17:17:57Z	latest-linux.yml	388	0	text/yaml
v1.0.292	2026-05-23T17:17:57Z	latest-mac.yml	818	0	text/yaml
v1.0.292	2026-05-23T17:17:57Z	latest.yml	351	0	text/yaml
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-arm64.dmg	135878726	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-arm64.dmg.blockmap	143452	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-arm64.zip	131517601	0	application/zip
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-arm64.zip.blockmap	137793	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-x64.dmg	141172812	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-x64.dmg.blockmap	148363	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-x64.zip	136765079	0	application/zip
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-x64.zip.blockmap	143485	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-1.0.293-x86_64.AppImage	142055259	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-Setup-1.0.293.exe	116710322	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	ArchDisc-Setup-1.0.293.exe.blockmap	121209	0	application/octet-stream
v1.0.293	2026-05-23T17:26:13Z	latest-linux.yml	388	0	text/yaml
v1.0.293	2026-05-23T17:26:13Z	latest-mac.yml	818	0	text/yaml
v1.0.293	2026-05-23T17:26:13Z	latest.yml	351	0	text/yaml
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-arm64.dmg	135889544	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-arm64.dmg.blockmap	144553	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-arm64.zip	131526159	0	application/zip
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-arm64.zip.blockmap	137783	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-x64.dmg	141172653	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-x64.dmg.blockmap	147636	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-x64.zip	136773637	0	application/zip
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-x64.zip.blockmap	143476	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-1.0.294-x86_64.AppImage	142063836	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-Setup-1.0.294.exe	116710811	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	ArchDisc-Setup-1.0.294.exe.blockmap	120922	0	application/octet-stream
v1.0.294	2026-05-23T21:20:18Z	latest-linux.yml	388	0	text/yaml
v1.0.294	2026-05-23T21:20:18Z	latest-mac.yml	818	0	text/yaml
v1.0.294	2026-05-23T21:20:18Z	latest.yml	351	0	text/yaml
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-arm64.dmg	135894571	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-arm64.dmg.blockmap	144403	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-arm64.zip	131524623	2	application/zip
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-arm64.zip.blockmap	138156	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-x64.dmg	141173726	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-x64.dmg.blockmap	147661	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-x64.zip	136772101	2	application/zip
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-x64.zip.blockmap	143767	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-1.0.295-x86_64.AppImage	142064264	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-Setup-1.0.295.exe	116716299	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	ArchDisc-Setup-1.0.295.exe.blockmap	120827	2	application/octet-stream
v1.0.295	2026-05-23T21:28:47Z	latest-linux.yml	388	0	text/yaml
v1.0.295	2026-05-23T21:28:47Z	latest-mac.yml	818	0	text/yaml
v1.0.295	2026-05-23T21:28:47Z	latest.yml	351	0	text/yaml
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-arm64.dmg	135890029	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-arm64.dmg.blockmap	142937	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-arm64.zip	131532048	0	application/zip
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-arm64.zip.blockmap	138185	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-x64.dmg	141188795	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-x64.dmg.blockmap	148154	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-x64.zip	136779526	0	application/zip
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-x64.zip.blockmap	143869	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-1.0.296-x86_64.AppImage	142080848	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-Setup-1.0.296.exe	116725704	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	ArchDisc-Setup-1.0.296.exe.blockmap	121047	0	application/octet-stream
v1.0.296	2026-05-23T21:52:53Z	latest-linux.yml	388	0	text/yaml
v1.0.296	2026-05-23T21:52:53Z	latest-mac.yml	818	0	text/yaml
v1.0.296	2026-05-23T21:52:53Z	latest.yml	351	0	text/yaml
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-arm64.dmg	135890165	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-arm64.dmg.blockmap	142933	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-arm64.zip	131532052	0	application/zip
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-arm64.zip.blockmap	138161	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-x64.dmg	141188970	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-x64.dmg.blockmap	148135	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-x64.zip	136779530	0	application/zip
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-x64.zip.blockmap	143772	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-1.0.297-x86_64.AppImage	142080835	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-Setup-1.0.297.exe	116725757	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	ArchDisc-Setup-1.0.297.exe.blockmap	121123	0	application/octet-stream
v1.0.297	2026-05-23T22:02:47Z	latest-linux.yml	388	0	text/yaml
v1.0.297	2026-05-23T22:02:47Z	latest-mac.yml	818	0	text/yaml
v1.0.297	2026-05-23T22:02:47Z	latest.yml	351	0	text/yaml
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-arm64.dmg	135892647	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-arm64.dmg.blockmap	143107	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-arm64.zip	131537508	0	application/zip
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-arm64.zip.blockmap	137350	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-x64.dmg	141186414	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-x64.dmg.blockmap	149019	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-x64.zip	136784986	0	application/zip
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-x64.zip.blockmap	143147	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-1.0.298-x86_64.AppImage	142067954	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-Setup-1.0.298.exe	116733466	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	ArchDisc-Setup-1.0.298.exe.blockmap	121318	0	application/octet-stream
v1.0.298	2026-05-23T22:27:18Z	latest-linux.yml	388	0	text/yaml
v1.0.298	2026-05-23T22:27:18Z	latest-mac.yml	818	0	text/yaml
v1.0.298	2026-05-23T22:27:18Z	latest.yml	351	0	text/yaml
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-arm64.dmg	135896693	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-arm64.dmg.blockmap	143151	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-arm64.zip	131537513	0	application/zip
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-arm64.zip.blockmap	137897	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-x64.dmg	141191185	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-x64.dmg.blockmap	149006	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-x64.zip	136784991	0	application/zip
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-x64.zip.blockmap	143668	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-1.0.299-x86_64.AppImage	142068169	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-Setup-1.0.299.exe	116735499	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	ArchDisc-Setup-1.0.299.exe.blockmap	121197	0	application/octet-stream
v1.0.299	2026-05-23T22:37:18Z	latest-linux.yml	388	0	text/yaml
v1.0.299	2026-05-23T22:37:18Z	latest-mac.yml	818	0	text/yaml
v1.0.299	2026-05-23T22:37:18Z	latest.yml	351	0	text/yaml
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-arm64.dmg	135889485	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-arm64.dmg.blockmap	142871	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-arm64.zip	131546651	0	application/zip
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-arm64.zip.blockmap	137781	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-x64.dmg	141190485	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-x64.dmg.blockmap	149013	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-x64.zip	136794129	0	application/zip
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-x64.zip.blockmap	143519	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-1.0.300-x86_64.AppImage	142076311	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-Setup-1.0.300.exe	116740223	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	ArchDisc-Setup-1.0.300.exe.blockmap	121081	0	application/octet-stream
v1.0.300	2026-05-24T02:16:13Z	latest-linux.yml	388	0	text/yaml
v1.0.300	2026-05-24T02:16:13Z	latest-mac.yml	818	0	text/yaml
v1.0.300	2026-05-24T02:16:13Z	latest.yml	351	0	text/yaml
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-arm64.dmg	135888514	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-arm64.dmg.blockmap	143131	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-arm64.zip	131546956	0	application/zip
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-arm64.zip.blockmap	137215	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-x64.dmg	141190137	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-x64.dmg.blockmap	148853	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-x64.zip	136794434	0	application/zip
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-x64.zip.blockmap	142971	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-1.0.301-x86_64.AppImage	142076154	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-Setup-1.0.301.exe	116740750	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	ArchDisc-Setup-1.0.301.exe.blockmap	121327	0	application/octet-stream
v1.0.301	2026-05-24T02:48:04Z	latest-linux.yml	388	0	text/yaml
v1.0.301	2026-05-24T02:48:04Z	latest-mac.yml	818	0	text/yaml
v1.0.301	2026-05-24T02:48:04Z	latest.yml	351	0	text/yaml
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-arm64.dmg	135906248	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-arm64.dmg.blockmap	145200	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-arm64.zip	131546542	0	application/zip
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-arm64.zip.blockmap	137675	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-x64.dmg	141205692	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-x64.dmg.blockmap	147832	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-x64.zip	136794020	0	application/zip
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-x64.zip.blockmap	143407	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-1.0.302-x86_64.AppImage	142088647	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-Setup-1.0.302.exe	116743111	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	ArchDisc-Setup-1.0.302.exe.blockmap	120934	0	application/octet-stream
v1.0.302	2026-05-24T04:10:18Z	latest-linux.yml	388	0	text/yaml
v1.0.302	2026-05-24T04:10:18Z	latest-mac.yml	818	0	text/yaml
v1.0.302	2026-05-24T04:10:18Z	latest.yml	351	0	text/yaml
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-arm64.dmg	135939690	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-arm64.dmg.blockmap	143128	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-arm64.zip	131553146	0	application/zip
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-arm64.zip.blockmap	138524	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-x64.dmg	141207076	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-x64.dmg.blockmap	149210	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-x64.zip	136800624	0	application/zip
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-x64.zip.blockmap	144091	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-1.0.303-x86_64.AppImage	142092888	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-Setup-1.0.303.exe	116747052	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	ArchDisc-Setup-1.0.303.exe.blockmap	121263	0	application/octet-stream
v1.0.303	2026-05-24T04:14:50Z	latest-linux.yml	388	0	text/yaml
v1.0.303	2026-05-24T04:14:50Z	latest-mac.yml	818	0	text/yaml
v1.0.303	2026-05-24T04:14:50Z	latest.yml	351	0	text/yaml
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-arm64.dmg	135927990	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-arm64.dmg.blockmap	142515	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-arm64.zip	131557572	0	application/zip
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-arm64.zip.blockmap	137139	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-x64.dmg	141221997	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-x64.dmg.blockmap	148885	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-x64.zip	136805050	0	application/zip
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-x64.zip.blockmap	142791	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-1.0.304-x86_64.AppImage	142092644	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-Setup-1.0.304.exe	116754696	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	ArchDisc-Setup-1.0.304.exe.blockmap	121183	0	application/octet-stream
v1.0.304	2026-05-24T04:40:06Z	latest-linux.yml	388	0	text/yaml
v1.0.304	2026-05-24T04:40:06Z	latest-mac.yml	818	0	text/yaml
v1.0.304	2026-05-24T04:40:06Z	latest.yml	351	0	text/yaml
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-arm64.dmg	135918051	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-arm64.dmg.blockmap	144174	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-arm64.zip	131559332	0	application/zip
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-arm64.zip.blockmap	137874	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-x64.dmg	141211237	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-x64.dmg.blockmap	148864	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-x64.zip	136806810	0	application/zip
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-x64.zip.blockmap	143475	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-1.0.305-x86_64.AppImage	142100783	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-Setup-1.0.305.exe	116755292	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	ArchDisc-Setup-1.0.305.exe.blockmap	121062	0	application/octet-stream
v1.0.305	2026-05-24T16:14:46Z	latest-linux.yml	388	0	text/yaml
v1.0.305	2026-05-24T16:14:46Z	latest-mac.yml	818	0	text/yaml
v1.0.305	2026-05-24T16:14:46Z	latest.yml	351	0	text/yaml
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-arm64.dmg	135918234	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-arm64.dmg.blockmap	144948	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-arm64.zip	131563413	0	application/zip
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-arm64.zip.blockmap	137194	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-x64.dmg	141211093	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-x64.dmg.blockmap	149959	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-x64.zip	136810891	0	application/zip
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-x64.zip.blockmap	142941	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-1.0.306-x86_64.AppImage	142125569	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-Setup-1.0.306.exe	116761892	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	ArchDisc-Setup-1.0.306.exe.blockmap	121206	0	application/octet-stream
v1.0.306	2026-05-24T17:42:34Z	latest-linux.yml	388	0	text/yaml
